video_title,comment_text,comment_author,comment_date,comment_likes,comment_reply_count
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,"O Marcos é aquele ex jogador amado por todas as torcidas e todos os espectros. Esse cara é um espetáculo!!! Sou fã. Grande, Marcão",Luiz Felipe,2022-07-02T00:55:59Z,1484,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,"Marcos ia no restaurante que meu pai era gerente, meu pai sempre disse que o Marcos era muito gente boa e que todas as pessoas amavam ele, e que ele era engraçado, hoje infelizmente meu pai não está mais entre nós, mas fico muito feliz de ver o Marcos, me faz lembra muito meu pai",Gustavo Queiroz,2022-07-03T06:50:14Z,583,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,"No dia que Marcos e Vampeta forem em algum Podcast, será a resenha mais divertida de todos os tempos, mas tem que ter umas 4h pra mais de podcast hahahaha \nCAFU É INTELIGENTE DEMAIS, O ENTENDIMENTO QUE ELE TEM DO JOGO É ABSURDO, E É O MELHOR LATERAL DE TODOS OS TEMPOS.",Maykon Maruiama,2022-07-02T05:03:25Z,465,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,Queria ver o Cafu na globo comentando. Cara é inteligente demais.,Rosp,2022-07-02T01:20:28Z,348,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,"Mano do nada o Cafu e o Marcos no meu yt .. cara que DAORA,  que nostalgia QUE ALEGRIA!",Débora Ramos,2022-07-02T00:33:54Z,311,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,"Agora falta o didico, fenômeno, o gaúcho, seria bacana o Roberto Carlos e o Rivaldo tbm",Davi Rodrigues,2022-07-02T02:04:36Z,176,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,O cafu é postura de capitão mesmo,MUR1llO ALVES,2022-07-02T01:31:53Z,153,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,"TÁ COM MORAL, PQ ARRANCAR O MARCÃO DA FAZENDA É UM MILAGRE 🤣🤣🤣",REINALDO VENTURA,2022-07-02T01:35:44Z,148,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,"Queria ver o CAFU técnico de algum time, conhece muito!!!!",Alexandre Moreira,2022-07-02T02:56:41Z,139,N/A
CAFÚ & MARCOS (20 ANOS DO PENTA) - Podpah #429,Marcao nao pode ficar tanto tempo sem aparecer assim o cara e mito,Henry fachinelli,2022-07-02T03:48:42Z,108,N/A
BOCA DE 09 & RACHA - Podpah #428,Esse mlk é um dos poucos que conseguem ser engraçado naturalmente.,Evanildo Alves,2022-07-01T03:20:10Z,14499,N/A
BOCA DE 09 & RACHA - Podpah #428,Melhor episódio da história,MC BMO,2022-07-04T16:03:44Z,9925,N/A
BOCA DE 09 & RACHA - Podpah #428,"Esse garoto é um prodígio, cara carismático, engraçado. O melhor do Brasil",Igor Junio,2022-07-01T01:36:46Z,8576,N/A
BOCA DE 09 & RACHA - Podpah #428,"tá mas por que ninguém tá falando o jeito que o racha trata ele, é tão lindo da pra ver que ele tem um amor pelo menino",ribeiro,2022-07-04T02:08:29Z,5559,N/A
BOCA DE 09 & RACHA - Podpah #428,Curte se vcs querem me dar 🧐🤨,Eric xxT,2022-07-01T00:37:41Z,4758,N/A
BOCA DE 09 & RACHA - Podpah #428,O jeito que o racha trata ele é incrível!!!!,Thauana Santos,2022-07-06T13:10:06Z,3795,N/A
BOCA DE 09 & RACHA - Podpah #428,O melhor episódio 🤣 rindo horrores,Natalia Souza,2022-07-01T19:37:45Z,3180,N/A
BOCA DE 09 & RACHA - Podpah #428,"Se vc tá triste e assiste esse menino, vc até esquece dos problemas, carisma puro.",Patricia Oliveira,2022-07-07T16:28:58Z,2877,N/A
BOCA DE 09 & RACHA - Podpah #428,"CHOREI DE RIR COM ESSE MENINO MANO, SUCESSO DEMAIS 👏👏",Euro Oficial,2022-07-04T05:52:57Z,2652,N/A
BOCA DE 09 & RACHA - Podpah #428,"O racha é mt puro, pqp. Se td mundo tivesse a oportunidade de ter um amigo igual mt coisa ia ser diferente",Gabi Barbosa,2022-07-02T12:16:18Z,2617,N/A
PHELIPE SIANI - Podpah #427,"Muitoooo boooom.... Conversa inteligente e bem humorada , é isso ... Agora chamem a Mari ela é maravilhosa tbm...",Juliah Oliveira,2022-07-01T13:28:47Z,36,N/A
PHELIPE SIANI - Podpah #427,Diva depressão no podpahhhhh pfv,Leticia,2022-06-30T14:06:53Z,26,N/A
PHELIPE SIANI - Podpah #427,"Infelizmente não acompanhei ao vivo, obrigada Phelipe pela presença é um privilégio te ouvir. Beijos pra Mari hahaha",Bárbara Cunha,2022-06-30T10:46:24Z,25,N/A
PHELIPE SIANI - Podpah #427,"SIANI É PHODAAA!!! Uma aula de comunicação, cara super profissional e gente boa demaisss!\n\nPS: deveriam ter chamado a Mari, pra ir junto.",Cael Costa,2022-07-01T00:23:37Z,14,N/A
PHELIPE SIANI - Podpah #427,"Ouvir pessoa inteligente é outra coisa viu, muito bom!",Vivir de Caricatura Clases online!,2022-06-30T01:22:23Z,13,N/A
PHELIPE SIANI - Podpah #427,"Comeca no 4:44, também amo vocês",João Scioli,2022-06-30T02:11:43Z,8,N/A
PHELIPE SIANI - Podpah #427,Convida o negao da bl podpah .,Tiago Santos,2022-06-30T00:37:25Z,8,N/A
PHELIPE SIANI - Podpah #427,"""por que de comunicação todo acha que entende"" é sobre isso!!! Obrigado, Siani ♥️♥️",Douglas Santos,2022-07-02T14:32:49Z,6,N/A
PHELIPE SIANI - Podpah #427,Phelipe é um dos melhores da nova geração! Thiago Leifert TB podia ir aí! Show a entrevista!,Luiza Assis Farina,2022-07-01T13:16:21Z,6,N/A
PHELIPE SIANI - Podpah #427,"Aulas, um dos melhores ep até aqui👏🏾",Joelsio Silva,2022-06-30T18:47:41Z,6,N/A
LINIKER - Podpah #426,"Liniker é uma das melhores cantoras já descoberta, não dá pra não reconhecer o enorme talento que essa mulher é, um verdadeiro ícone do mpb!!",Diogo,2022-06-29T00:19:51Z,1151,N/A
LINIKER - Podpah #426,"Liniker é uma das maiores ARTISTAS desse país. Fui em um show triste, desanimado prestes a desistir de tudo e saí de lá renovado, cheio de vida e energia. Obrigado por luz, lua, liniker. Te amo e amo sua arte.",Jefferson Rozeno,2022-06-29T01:26:14Z,625,N/A
LINIKER - Podpah #426,Venho com orgulho dizer: Eu fiz parte dessa galera que ouviu zero pela primeira vez !!!,Heber Coelho,2022-06-30T19:17:06Z,384,N/A
LINIKER - Podpah #426,"Cada dia mais minha admiração por vocês meninos aumentam, essa visibilidade que vocês deram pra Liniker, Urias, Linn da Quebrada nesses dias foram muito incríveis!",Italo Matheus,2022-06-30T03:48:12Z,291,N/A
LINIKER - Podpah #426,"Liniker é minha trilha sonora. To triste: vou de Liniker. To felizona: vou de Liniker. To de amorzinho: vou de Liniker. Essa mulher salva tudo! Feliz em saber q vc eh Brasil, é arte da melhor qualidade, é minha contemporânea... eh pura alegria ter vc na vida!",Paula Galdini,2022-06-30T15:50:56Z,168,N/A
LINIKER - Podpah #426,"Liniker é uma revolução para a minha vida, sou fã da artista, da pessoa e da história.",José Neto,2022-06-29T00:29:33Z,161,N/A
LINIKER - Podpah #426,"Tava muito esperando pra quando os meninos  perguntaram se a Liniker bebe de terça ela responder ""eu não sou de beber mas se beber melhora""",CACO,2022-06-29T17:08:36Z,147,N/A
LINIKER - Podpah #426,"""A gente  fica mordido, não  fica?"" \nÉ  muita paz, sensatez,  inteligência que a Liniker nos passa, a gente  fica mordido sim. hehehehehehehehe \nCoisa linda de ver é a naturalidade da curiosidade, atenção,  brincadeiras e leveza que os meninos  tratam os convidados. \nAmo vocês,  galera! Sucesso!",Rei Oliveira,2022-07-01T02:05:06Z,71,N/A
LINIKER - Podpah #426,A paz que essa mulher traz é imensurável,rkive,2022-07-06T03:12:12Z,58,N/A
LINIKER - Podpah #426,Liniker é uma (talvez a maior) jóia da nova geração da música popular brasileira 💖 amo incondicionalmente,Lucas,2022-07-06T19:09:56Z,54,N/A
URIAS - Podpah #425,"queria que o pessoal valorizasse mais a Urias, ela é uma artista tão INCRÍVEL, se esforça demais e entrega um trampo bom PRA CARAMBA, feliz demais de ver ela por aqui!!",Diogo,2022-06-28T03:05:47Z,2792,N/A
URIAS - Podpah #425,"Quando eu vi que Urias estaria no Podpah eu surtei, eu simplesmente amo todos os trabalhos dela e as suas músicas são maravilhosas",Carlos Vinícius,2022-06-28T00:47:14Z,931,N/A
URIAS - Podpah #425,"O jeitinho da Urias e o jeito que ela faz as músicas dela que me ganhou ... me indentifico demais, é muito bom pq eu não vejo nenhum artista igual ela.. TE AMO NUM TANTO URIAAAASS",Ana Lúcia,2022-06-28T00:48:48Z,679,N/A
URIAS - Podpah #425,"A beleza da Urias é absurda, que charme!",I'm OLK,2022-07-10T02:04:55Z,492,N/A
URIAS - Podpah #425,"Representatividade?Temos!!!! Obrigada por esse EP podepah, Urias é muito necessária! ✊🏾❤️🗣️",Ueller Amaro,2022-06-28T00:59:29Z,430,N/A
URIAS - Podpah #425,"A Urias me lembra a Pabllo Vittar em entrevistas no começo da carreira, entendo que ela tá em processo de amadurecimento nesse aspecto ainda. Felizmente o amadurecimento artístico dela já é bem avançado, bem a frente de outros artistas com mais tempo de carreira até, pra mim Tanto Faz é o top 10 de melhor clipe e música do ano, ela foi muito perspicaz nesses últimos trabalhos. Eu sou fã número 1   dela.",Eugênio Santos,2022-06-28T00:55:58Z,409,N/A
URIAS - Podpah #425,Simplesmente essa mulher merece toda atenção pra suas musicas pq são incríveis,Gabriel Null,2022-06-28T02:24:18Z,379,N/A
URIAS - Podpah #425,"Não a conhecia, muito gente boa e linda!! Escutei a ""Diaba"" e realmente, musicão!! Sucesso Urias e Podpah!",Amanda Dias,2022-06-28T20:31:25Z,297,N/A
URIAS - Podpah #425,Urias é incrível e muito desvalorizada no Brasil. Outro dia vi a Willow Smith compartilhar música dela nos stories. Precisamos aprender a apreciar os nossos artistas,Super Phoebe,2022-07-06T17:33:51Z,209,N/A
URIAS - Podpah #425,"essa mina e inteligente comercialmente, n conhecia por ignorância mas pqp q mina visionaria",Mayara Galan,2022-07-17T04:22:40Z,164,N/A
LINN DA QUEBRADA - Podpah #424,"Caraca... pense numa pessoa que nasceu pra arte... olha a profundidade das coisas que a Linn coloca na arte/trabalho dela! Haja reflexão!!! Parabéns, Linn!!!",Gabriel Duarte,2022-06-25T00:22:49Z,602,N/A
LINN DA QUEBRADA - Podpah #424,esse começo deles descobrindo que fazem aniversário no mesmo dia foi incrível hahahahaha Lina perfeita,Gi,2022-06-25T03:35:15Z,250,N/A
LINN DA QUEBRADA - Podpah #424,"A Lina é muito complexa, adorei vê os 2 fritando nas ideias dela 🤣🤣🤣\nMas falando sério ela é uma das mentes mais brilhantes desse Brasil.",Tainan Araújo,2022-06-25T02:30:44Z,190,N/A
LINN DA QUEBRADA - Podpah #424,"Lina é uma pessoa incrível, extremamente inteligente e necessária\nQ sdds que eu estava dela",Yogananda Silveira,2022-06-25T05:40:17Z,185,N/A
LINN DA QUEBRADA - Podpah #424,"A Linda é tão caótica e grande que ela não cabe em si, a arte dela é uma extrapolação dela mesma.",CristiAndrade !,2022-07-11T00:40:19Z,172,N/A
LINN DA QUEBRADA - Podpah #424,Deus = D - eus\nElevador = Eleva - a - dor \nAdolescente = Ador eles cente\nOxigênio = Oxi - gênio,Oseias Silva,2022-07-06T13:52:43Z,162,N/A
LINN DA QUEBRADA - Podpah #424,"Lina maravilhosa, articulada, intensa e profunda. Tem que ter leveza e firmeza pra acompanhar! ❤️",Ana Carolina,2022-06-25T00:52:48Z,109,N/A
LINN DA QUEBRADA - Podpah #424,"gente que mulher maravilhosa, uma aula de filosofia com didática perfeita.",Reinaldo Martins,2022-07-09T18:42:24Z,95,N/A
LINN DA QUEBRADA - Podpah #424,"Eu queria um dia sentar pra conversar com ela, tomar umas e falar da vida até umas horas! Deve ser incrível! Lina é massa demais!!! Que criatura incrível!",Aline Almeida,2022-07-15T23:14:37Z,91,N/A
LINN DA QUEBRADA - Podpah #424,Redbull ou monster patrocinou esse episódio né? Pq a Lina tava a 440V hahahah,Megan Grazielly Lima,2022-07-11T07:38:07Z,89,N/A
ANTONIO TABET - Podpah #423,Esse cara e o Cid Cidoso juntos dariam um dos melhores episódios,Edson Novais,2022-06-24T03:40:13Z,488,N/A
ANTONIO TABET - Podpah #423,Deveria ter sido metade com o Antônio e metade com o Peçanha,T H G,2022-06-24T00:45:31Z,240,N/A
ANTONIO TABET - Podpah #423,Episódio muito bom!!! O Tabet é muito carismático.\n\nObrigado a toda equipe.,Jhonny Brandão,2022-06-24T20:23:11Z,172,N/A
ANTONIO TABET - Podpah #423,"Amooo ouvir o Tabet papear, espero que ele venha mais vezes",Ana Sofia,2022-06-24T11:19:20Z,144,N/A
ANTONIO TABET - Podpah #423,Tabet é um dos caras mais sensacionais que estão na internet hoje. Vou ficar muito feliz quando ele realizar o sonho de lançar um talk show,Thiago Souza,2022-06-28T03:50:15Z,143,N/A
ANTONIO TABET - Podpah #423,"acho que nunca comentei no youtube, mas gostaria de deixar aqui que esse episódio, sem motivo específico, me ajudou a sobreviver mais um dia.",Gabriel Zoccoli,2022-07-06T03:58:45Z,95,N/A
ANTONIO TABET - Podpah #423,Petição pra voltar o kibe porchat e Gregório,Vinicius Souza,2022-06-24T02:35:45Z,52,N/A
ANTONIO TABET - Podpah #423,"Tabet é surreal ... inteligente, tem uma visão de mundo maravilhosa e tudo isso num formato leve ...",Que Papo é Esse Guibs,2022-07-06T14:25:12Z,47,N/A
ANTONIO TABET - Podpah #423,"Coisa boa ouvir esse cara genial falando, vida longa Tabet.",marcelo kleinicke,2022-06-24T02:31:57Z,44,N/A
ANTONIO TABET - Podpah #423,tabet é um gênio cara..ja fez de tudo e tudo que faz ele voa,Elton Verzani,2022-06-29T19:57:11Z,33,N/A
GREG FERREIRA - Podpah #422,Já trabalhei com o Pai do Greg no Tribunal de Justica de Minas. Gente boa e tranquilo igual o filho.,Paulo Henrique,2022-06-23T00:47:09Z,1518,N/A
GREG FERREIRA - Podpah #422,Car4lhoooooooooooooo nunca esperei tanto por esse episódio 🙏 PIQUE XERECRAXY !!,Herych,2022-06-23T00:37:48Z,587,N/A
GREG FERREIRA - Podpah #422,Um rolê do vida mítica na gringa com Greg seria top,Gabriel Aparecido,2022-06-23T04:40:43Z,470,N/A
GREG FERREIRA - Podpah #422,"Falaaaaa rapaziada, tudo tranquilo com vocês? O EP de hoje se inicia em 8:07, tenham um ótimooo EP, por mais que tenha acabado rápido, infelizmente deve haver algum motivo e é isso, uma ótima noite a todos nós!",Crowler Anti-otaku kid,2022-06-23T00:10:45Z,323,N/A
GREG FERREIRA - Podpah #422,"não conhecia ele, mas que mano gente fina, vou acompanhar agora e valeu podpah por nos apresentar pessoas de diversas áreas",Gabrielle Hadaia,2022-06-23T16:36:13Z,317,N/A
GREG FERREIRA - Podpah #422,"demoro mais agora foi, um dos episódios mais aguardado 👌👌👏👏",TheWill SP,2022-06-23T00:57:13Z,206,N/A
GREG FERREIRA - Podpah #422,Acompanhei mt ele na época dos rolê na gringa bagulho era doido msm Greg mt gente boa,Matheus Godoy,2022-06-24T13:27:32Z,191,N/A
GREG FERREIRA - Podpah #422,"Nuuuuu ainda comentei no twitter faz uns 6 mês que o Greg Ferreira ainda ia no PODPAH logo   DESDE 2016 2017 SEGUINDO O BRABO, FAMÍLIA XERECRAZ",Japa_066,2022-06-23T00:40:48Z,122,N/A
GREG FERREIRA - Podpah #422,Mllk sonhador\n\n\nAinda vou tatuar essa frase tmj Greg,Tarciozin Apelão,2022-06-23T00:39:33Z,78,N/A
GREG FERREIRA - Podpah #422,Acompanhado o Greg desde quando ele começou o canal junto com o Nino,João razvan,2022-06-23T03:26:57Z,76,N/A
JÃO - Podpah #421,E agora eu sei porque 2013 foi um ano e tanto 🗣️,Ruth Silva,2022-06-22T02:20:55Z,1430,N/A
JÃO - Podpah #421,"que cara educado, humilde, passa uma energia boa, gostei demais",Andrigo Pereira,2022-06-22T01:35:55Z,1217,N/A
JÃO - Podpah #421,Sou porteiro do Condomínio que ele mora. Humilde demais esse rapaz.,Fernando Silva,2022-06-22T18:18:59Z,820,N/A
JÃO - Podpah #421,"O jao contando a historia da fml dele com a anavitoria e dps soltando ""eu nem sei pq eu falei isso mas"" KAKAKAKKA JURO EU AMO TANTO ELE",Beatriz Moraes de Oliveira,2022-06-22T01:52:49Z,441,N/A
JÃO - Podpah #421,"Adorei o podcast!!!! Jão é um dos meus artistas fvrts, é muito bom ver ele falando sobre si!! Parece q estou conversando junto com vcs haha",Gab,2022-06-22T01:40:56Z,430,N/A
JÃO - Podpah #421,um dos melhores artistas brasileiros dessa geração falo tranquilamente!!!,Jhonathan Cruz,2022-06-22T01:34:12Z,302,N/A
JÃO - Podpah #421,Pra quem não quer esperar uma eternidade o podpah começa aos 7:06\nÓtima entrevista por sinal.,Marcelo Ballado,2022-06-22T02:29:05Z,170,N/A
JÃO - Podpah #421,"FOI INCRÍVEL! poderia escutar ele falando por horas <3 to mt feliz que ainda ganhei um beijo no final, sério surtei",Lola Colaneri,2022-06-22T01:10:12Z,162,N/A
JÃO - Podpah #421,o cara é brabo,Elegas,2022-06-22T19:52:04Z,153,N/A
JÃO - Podpah #421,"Jão me cativou tanto por meio da música dele.. Sem dúvida meu cantor favorito na música brasileira. Admiro dms td que ele faz, amo muito❤",Ruth Silva,2022-06-22T02:20:15Z,138,N/A
BIN - Podpah #420,"o BIN falou 2000x ""tá ligado"" , mais foi maneiro esse podcast tá ligado heeheuebeh",Cortes Cast Geral (melhores cortes),2022-06-21T03:35:21Z,492,N/A
BIN - Podpah #420,BIN falou tanto tá ligado que eu tô até sem sono agora na madrugada,Vinicius MdL,2022-06-21T03:19:20Z,381,N/A
BIN - Podpah #420,"EU to ligado, VOCE tá ligado, ELE tá ligado, ELA tá ligado, NOS\nestamos ligados, VÓS estão ligados, ELES estão ligados, ELAS estão ligadas... TODOS estamos ligadoooooooooo0000s",Jersoncrf,2022-06-21T00:18:20Z,364,N/A
BIN - Podpah #420,"Bin, bom demais conhecer um pouco mais do seu trabalho,um pouco mais mais de você.🤎",Jennifer Kamily,2022-06-21T00:28:32Z,150,N/A
BIN - Podpah #420,Foi tanta fumaça que o YouTube até derrubou a transmissão 🤣🤣🤣🤣,Vinicius Roedel Oliveira,2022-06-21T00:18:32Z,142,N/A
BIN - Podpah #420,"TÁ LIGADO? HAHAHAHAHA Bin, fofo 🫶🏽",Paloma Oliveira,2022-06-21T01:33:20Z,74,N/A
BIN - Podpah #420,EDIÇÃO #4.20 os cara não erra 🙏🏽🖤,sunaaress,2022-06-21T10:20:39Z,70,N/A
BIN - Podpah #420,2h Assistindo um dos meus trapper favorita do brasil 🇧🇷🫰,Jovem N,2022-06-21T00:32:15Z,41,N/A
BIN - Podpah #420,achei uma gracinha ele falando a todo momento sobre a namorada e deixando claro que é casado,rafaela andrade,2022-07-15T15:35:50Z,38,N/A
BIN - Podpah #420,"Bin a cada uma frase, ""tá ligado ?""",Whanderssson Castro,2022-06-21T02:29:09Z,36,N/A
TITE - Podpah #419,"Te amo, Tite. Te amo.",Meu Timão,2022-06-20T18:03:27Z,3734,N/A
TITE - Podpah #419,"As seleções fortes enxergam nós dá mesma forma que nós enxergamos eles, tá tudo mundo com o furico da mão quando se fala do Brasil , não somos penta atoa 💪",SCCP NOTÍCIAS  1910,2022-06-20T17:51:53Z,3265,N/A
TITE - Podpah #419,"Tite gratidão por tudo que vc fez pro meu corinthians , e trás esse copa pro nosso país, VAMO !! ❤️",Fey,2022-06-20T17:53:18Z,1910,N/A
TITE - Podpah #419,"Caraca, podpah tá com tudo, imagina quando o Brasil ganhar a copa vão lembrar dessa participação!",Willian Rogueone,2022-06-20T18:04:42Z,1142,N/A
TITE - Podpah #419,"po irmão, quem nao gosta do tite é muito amargurado com a vida",SCCP NOTÍCIAS  1910,2022-06-20T17:54:42Z,899,N/A
TITE - Podpah #419,"Caraca, os mano do podpah tão com moral no mundo dos boleiros.",Gabriel,2022-06-20T18:32:47Z,737,N/A
TITE - Podpah #419,eu passaria 5 horas tranquilo ouvindo o tite falar sobre variações taticas,SCCP NOTÍCIAS  1910,2022-06-20T17:52:38Z,720,N/A
TITE - Podpah #419,2012 o melhor ano da história 🤍🖤 obrigado tite!!!!!!,FG ORIGINAL,2022-06-21T01:11:07Z,618,N/A
TITE - Podpah #419,"Sou santista, mas esse cara é fera demais, sempre admirei o Tite!",Natalia Brito,2022-06-20T19:15:45Z,307,N/A
TITE - Podpah #419,"te amo Tite, eu te amo. obrigada por tudo que fez pelo Corinthians, volte logo para casa. 🖤",Marillya Gabrielly,2022-06-20T18:45:16Z,303,N/A
CHARLES DO BRONX - Podpah #418,Ja fazia tempo que não assistia um Podpah... Mas hoje voltei porque o Charles é um cracaçoooooo,Sávio Santos Rodrigues,2022-06-17T19:11:24Z,3037,N/A
CHARLES DO BRONX - Podpah #418,Essa historia merece um filme!,Marchi Oficial,2022-06-18T00:09:12Z,2256,N/A
CHARLES DO BRONX - Podpah #418,esse cara é monstro,Droid Crystal,2022-06-17T19:00:15Z,876,N/A
CHARLES DO BRONX - Podpah #418,"Um cara que entendeu o que é a família e humildade,tem disciplina ,esse sim é um campeão! ÍDOLO ! Tá na história do UFC e do Brasil merecidamente.",Igor Pereira,2022-06-17T18:57:31Z,812,N/A
CHARLES DO BRONX - Podpah #418,Charles é daqueles caras que ressuscita o esporte e dá vontade de assistir. Um campeão. 👊🏻,Matemáquina com Paulo Casseb,2022-06-18T01:04:54Z,532,N/A
CHARLES DO BRONX - Podpah #418,"O Charles tem evolução mental, mas a evolução do jogo é mais impressionante ainda. Ele no pena não sabia trocar, tentava forçar quedas, segurar na perna a qualquer custo. Hoje apesar de não ser o principal, ele troca muito, é um grappler excelente e está treinando para se tornar um striker",SIX 8,2022-06-17T19:49:16Z,491,N/A
CHARLES DO BRONX - Podpah #418,"A mentalidade dele é muito acima da média, é muito confiante mas com muita humildade, um verdadeiro campeão !!!",MEMORIA DE TUCUNARE,2022-06-17T19:18:33Z,432,N/A
CHARLES DO BRONX - Podpah #418,"""os caras foram falando q eu era diferenciado e eu acreditei nisso"" por isso é sempre  importante apoiar quem ama",MARCUS alexandre,2022-06-17T19:44:52Z,418,N/A
CHARLES DO BRONX - Podpah #418,"Hey brothers, even though I am learning Portuguese, English subtitles would be very appreciated. Charles Do Bronx is my favorite fighter. Also, there are MANY Charles' fans here.  --- God Bless from USA",Wayfaring Stranger,2022-06-20T22:36:38Z,319,N/A
CHARLES DO BRONX - Podpah #418,Começa mesmo em 4:55 galera !!!\nMentalidade de Campeão monstra dele !!! Charles admiro demais o seu trabalho !!! 👏👏👏👊👊👊💪💪💪,João Paulo,2022-06-17T19:38:11Z,264,N/A
RODRYGO GOES - Podpah #417,"Esse mlk joga demais é monstro, merece muito reconhecimento",Dark X,2022-06-17T00:05:07Z,1604,N/A
RODRYGO GOES - Podpah #417,"No hablo portugues, pero casi entiendo todo, gracias por la entrevista. A Rodrygo y a Vini les queremos mucho en el Madrid. Tambien a Marcelo y Case obviamente",L P,2022-06-18T03:58:25Z,704,N/A
RODRYGO GOES - Podpah #417,"Vini e Rodrygo, futuro da nossa seleção !!! Que Deus abençoe esses mlks, futuro da nossa amarelinha.",Gusta Dayz,2022-06-17T06:34:41Z,588,N/A
RODRYGO GOES - Podpah #417,Eu sou fanatico pelo Real Madrid e ver os brasileiros brilhando lá é muito dahora e essa entrevista foi muito boa pergunta dos bastidores do maior clube do mundo entrevista top essa,Lucas Silva,2022-06-17T01:28:49Z,571,N/A
RODRYGO GOES - Podpah #417,"Futuro da seleção Brasileira, joga demais 😻",Elisandra Da silva,2022-06-17T00:07:40Z,566,N/A
RODRYGO GOES - Podpah #417,Episódio da hora com o Raio Rodrygo monstro...\nSANTOS SEMPRE SANTOSSS,Danilo Andrade,2022-06-17T03:28:37Z,475,N/A
RODRYGO GOES - Podpah #417,Moleque é zica.. ele e o malvadeza são o futuro da seleção!!!,Alexsander Costa,2022-06-17T00:12:53Z,379,N/A
RODRYGO GOES - Podpah #417,"El futuro del Real Madrid Y de Brasil. Espero que en Brasil se le reconozca aun más. Por que este chaval si todo va bien y con suerte va a ser uno de los mejores del mundo, sigue así Rodrygo. HALA MADRID !",Jdxt,2022-06-17T14:37:08Z,322,N/A
RODRYGO GOES - Podpah #417,"Rodrygo e Vini Jr são o futuro da seleção, que continuem jogando muito!!❤️",Luiz XVII,2022-06-17T00:24:36Z,288,N/A
RODRYGO GOES - Podpah #417,"Rodrygo é fera demais, mlk tem a convicção que é craque.",YAGGO FF,2022-06-17T02:22:46Z,146,N/A
FELIPE ANDREOLI - Podpah #416,Pena que o Marco Luque não falou da época que ele fazia o Mustafaray… Bons tempos pae,Renato Teles,2022-06-16T00:39:59Z,82,N/A
FELIPE ANDREOLI - Podpah #416,Começa em 4:35\nAproveitem aí,Josiel Bitencourt,2022-06-16T01:20:22Z,36,N/A
FELIPE ANDREOLI - Podpah #416,Que programa maravilhoso!Tenho 70 anos e adoro vocês guris.,Vera Lucia,2022-06-16T18:18:25Z,29,N/A
FELIPE ANDREOLI - Podpah #416,"Muita gente fala do Thiago L., mas o Andreoli, ao meu ver, contribuiu muito, para à abordagem nas entrevistas, e a leveza do entrevistador!\n\nCQC;\nDesimpedidos;\nGlobo Esporte;\nEtc!",Lucas Souza,2022-06-16T10:24:07Z,22,N/A
FELIPE ANDREOLI - Podpah #416,O melhor de ver gente da tv nos podcasts é que eles vão se soltando aos poucos e no fim fica bom demais 😄,Gabriela,2022-06-21T17:33:16Z,17,N/A
FELIPE ANDREOLI - Podpah #416,Boa!\nChamaram o Marco Luque pro Podpah!,(@eudiev) 🐉🐉,2022-06-16T01:19:37Z,13,N/A
FELIPE ANDREOLI - Podpah #416,Esses podcasts andam muito nutellas. Não perguntam das polêmicas que todos queremos saber. kk . Agora entendo porque tantos famosos aceitam participar.,Eimard Gomes,2022-06-16T07:55:13Z,12,N/A
FELIPE ANDREOLI - Podpah #416,mais um filho do Zé Leôncio ?,francisco fernando,2022-06-16T00:53:17Z,10,N/A
FELIPE ANDREOLI - Podpah #416,Esse cara não é de verdade dá para perceber fácil as medidas que ele conta,papel higiênico,2022-06-16T18:58:59Z,8,N/A
FELIPE ANDREOLI - Podpah #416,Eu sou fã demais dele! Ótimo episódio ✨,Roberta Nascimento,2022-06-16T01:48:07Z,6,N/A
FOQUINHA - Podpah #415,amei demais!!! chamem o diva depressãoooo,Helena D.,2022-06-15T07:10:05Z,784,N/A
FOQUINHA - Podpah #415,Foquinha é uma comunicadora incrível! um diferencial  em tempos de criação de conteúdo sem conteúdo. O podcast 'donos da razão' é minha alegria das terças-feiras 😍😍,Matheus Rocha,2022-06-15T01:31:52Z,341,N/A
FOQUINHA - Podpah #415,foquinha merece muito mais reconhecimento! ta na internet há anos e sempre produz conteúdo de qualidade. rainhaaaaa 🤍,Ana Ferreira,2022-06-15T03:21:35Z,214,N/A
FOQUINHA - Podpah #415,foquinha inteligentíssima\n\npodia trazer carol moreira hein..,Karola Paiva,2022-06-15T00:46:37Z,163,N/A
FOQUINHA - Podpah #415,"Assisto a foquinha a anos e sempre a achei sensacional, tão dedicada e inteligente! Adoro ela demais!",Aylla Prado,2022-06-15T17:03:19Z,95,N/A
FOQUINHA - Podpah #415,"Foquinha maravilhosa, lembro quando ela lançou o canal, acompanho desde o primeiro vídeo com o Caio Castro ❤️",Julia Barbara,2022-06-15T04:23:08Z,53,N/A
